rowid,pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbsmax,pl_insol
3383,Kepler-1923 b,1.95958179,4.5,553.0,52.60969925,0.2846,8.63
3384,Kepler-1924 b,2.65446572,7.53,821.0,15.33170033,0.1216,107.44
3385,Kepler-1925 b,3.00177922,9.28,531.0,46.71640015,0.2588,18.74
3386,Kepler-1926 b,2.31495961,5.97,451.0,42.87770081,0.2197,9.8
3387,Kepler-1927 b,3.40627075,11.5,677.0,73.75039673,0.38733,34.7
3388,Kepler-1928 b,1.992,4.63,621.0,19.57783,0.194,37.8
3389,Kepler-1929 b,3.07250761,9.65,566.0,59.36249924,0.30883,37.2
3390,Kepler-193 b,2.39,6.3,979.0,11.38848,0.106,117.303
3391,Kepler-193 c,2.75,8.0,595.0,50.697494,0.286,16.026
3392,Kepler-1930 b,1.52955541,2.95,643.0,13.02680016,0.10233,31.6
3393,Kepler-1931 b,2.65323514,7.53,619.0,38.5760994,0.23329,51.7
3394,Kepler-1932 b,1.51482218,2.91,1891.0,0.524177015,0.0123,2799.9
3395,Kepler-1933 b,1.17984089,1.76,1058.0,4.943290234,0.05605,250.5
3396,Kepler-1934 b,0.91307734,0.702,1700.0,1.419759989,0.02466,1835.6
3397,Kepler-1935 b,2.50271696,6.82,1083.0,3.951400042,0.0463,324.78
3398,Kepler-1936 b,3.16615594,10.2,524.0,126.5569992,0.52662,9.4
3399,Kepler-1937 b,3.0229133,9.39,1014.0,9.688599586,0.0915,163.1
3400,Kepler-1938 b,1.82828927,4.0,527.0,13.06260014,0.0938,18.25
3401,Kepler-1939 b,1.16480773,1.68,816.0,2.790659904,0.0334,104.74
3402,Kepler-194 b,1.51,2.89,1648.0,2.092281,0.032,953.173
3403,Kepler-194 c,2.59,7.22,815.0,17.308032,0.131,56.955
3404,Kepler-194 d,2.4,6.35,562.0,52.814973,0.275,12.863
3405,Kepler-1940 b,1.54732469,3.01,885.0,4.950610161,0.0525,145.23
3406,Kepler-1941 b,2.64976949,7.51,666.0,31.33510017,0.2054,46.53
3407,Kepler-1942 b,2.1170287,5.13,1012.0,4.626049995,0.0516,247.34
3408,Kepler-1943 b,1.54869189,3.02,1098.0,4.850180149,0.05975,724.2
3409,Kepler-1944 b,2.75971163,8.05,801.0,9.842579842,0.0918,97.62
3411,Kepler-1946 b,2.48812698,6.75,1143.0,3.035190105,0.0394,403.53
3412,Kepler-1947 b,1.0101666,1.01,1298.0,6.963630199,0.07375,229.4
3413,Kepler-1948 b,1.03283226,1.09,399.0,15.57129955,0.1022,5.98
3414,Kepler-1949 b,2.21964541,5.56,1709.0,2.208280087,0.0352,2016.25
3415,Kepler-195 b,2.03,4.78,751.0,8.307872,0.077,74.148
3416,Kepler-195 c,1.55,3.02,469.0,34.096863,0.197,11.281
3417,Kepler-1950 b,1.52696349,2.95,752.0,10.77690029,0.0871,75.83
3418,Kepler-1951 b,2.32107188,6.0,728.0,20.65780067,0.1435,66.27
3419,Kepler-1952 b,1.23923346,2.07,725.0,27.21080017,0.1724,65.27
3420,Kepler-1953 b,1.28574667,2.2,731.0,6.245659828,0.0607,67.62
3421,Kepler-1954 b,1.80235934,3.9,949.0,5.883430004,0.0625,192.09
3422,Kepler-1955 b,1.16654878,1.69,853.0,14.26519966,0.11959,114.3
3423,Kepler-1956 b,1.08940238,1.32,674.0,5.943719864,0.0563,48.82
3424,Kepler-1957 b,0.94374867,0.79,1099.0,2.186619997,0.0299,345.07
3425,Kepler-1958 b,2.05124311,4.86,806.0,9.328619957,0.0856,99.6
3426,Kepler-1959 b,1.14315727,1.57,811.0,6.38669014,0.0617,102.25
3427,Kepler-196 b,1.9,4.27,536.0,20.739886,0.138,20.735
3428,Kepler-196 c,2.24,5.65,407.0,47.427737,0.24,6.88
3429,Kepler-196 d,2.66065673,7.56,297.0,122.0800018,0.4545,1.8
3430,Kepler-1960 b,1.30749704,2.26,1547.0,2.297940016,0.0354,1352.14
3431,Kepler-1961 b,1.6187808,3.25,866.0,5.604710102,0.0588,132.98
3432,Kepler-1962 b,1.21463929,1.95,901.0,7.991459846,0.0783,155.95
3433,Kepler-1963 b,0.74437023,0.337,1448.0,1.962260008,0.02915,612.3
3435,Kepler-1965 b,1.35415138,2.4,492.0,41.86869812,0.22971,13.8
3436,Kepler-1966 b,1.10479327,1.39,733.0,8.617429733,0.0763,68.28
3437,Kepler-1967 b,0.73022577,0.315,1086.0,7.281690121,0.06686,57.1
3438,Kepler-1968 b,1.50004034,2.86,744.0,7.281099796,0.0696,72.16
3439,Kepler-1969 b,1.68161001,3.47,999.0,6.647520065,0.0717,235.89
3440,Kepler-197 b,1.02,1.04,1142.0,5.599308,0.06,431.256
3441,Kepler-197 c,1.23,5.3,930.0,10.349695,0.09,189.965
3442,Kepler-197 d,1.22,1.98,810.0,15.677563,0.119,109.091
3443,Kepler-197 e,0.91,0.693,691.0,25.209715,0.164,57.941
3444,Kepler-1972 b,0.802,2.02,1084.0,7.54425,0.08006,341.3
3445,Kepler-1972 c,0.868,2.11,1215.0,11.3295,0.10493,198.4
3447,Kepler-1977 b,1.66,3.39,798.0,4.53702121,0.0486,95.61
3448,Kepler-1978 b,2.67,7.61,676.0,10.84969477,0.0914,49.3
3450,Kepler-198 b,2.82,8.35,655.0,17.790037,0.131,44.549
3451,Kepler-198 c,2.47,6.66,465.0,49.567416,0.259,11.354
3452,Kepler-198 d,1.53,2.96,1562.0,1.31184443,0.02342,1444.516
3453,Kepler-1980 b,2.21,5.52,564.0,33.0257179,0.2049,23.95
3454,Kepler-1981 b,9.23,62.5,390.0,453.54212,1.3292,5.45
3455,Kepler-1982 b,0.77,0.381,1282.0,3.82315697,0.0511,638.38
3456,Kepler-1983 b,2.33,6.04,807.0,7.32851947,0.0689,100.13
3459,Kepler-1986 b,1.89,4.23,579.0,19.5489666,0.1307,26.62
3460,Kepler-1987 b,1.23,2.04,997.0,2.345863002,0.0318,233.38
3461,Kepler-1987 c,1.33,2.33,860.0,3.64830183,0.0427,129.44
3462,Kepler-1987 d,2.66,7.56,744.0,5.644914154,0.0571,72.38
3463,Kepler-1987 e,1.92,4.35,643.0,8.74292005,0.0765,40.33
3464,Kepler-1988 b,1.53,2.96,1105.0,11.49500229,0.1038,351.79
3465,Kepler-1989 b,4.62,19.3,904.0,10.161023528,0.0918,157.97
3466,Kepler-199 b,3.11,9.85,595.0,23.637604,0.158,31.679
3467,Kepler-199 c,3.25,10.6,420.0,67.093408,0.316,7.885
3468,Kepler-1990 b,3.27,10.7,1554.0,1.73513619,0.0286,1372.87
3469,Kepler-1990 c,0.98,0.904,1170.0,4.06844957,0.0504,442.08
3470,Kepler-1991 b,1.47,2.76,760.0,13.26079792,0.1065,78.79
3471,Kepler-1991 c,2.57,7.13,634.0,22.79020351,0.1528,38.27
3472,Kepler-1992 b,0.91,0.693,637.0,15.6112238,0.1169,38.99
3473,Kepler-1993 b,4.15,16.1,903.0,26.6565737,0.1943,157.45
3474,Kepler-1994 b,0.51,0.087,1032.0,4.61225043,0.053,268.27
3475,Kepler-1995 b,4.28,16.9,375.0,73.7578875,0.3259,4.66
3476,Kepler-1996 b,2.26,5.73,392.0,32.376183,0.1789,5.61
3477,Kepler-1996 c,2.81,8.3,276.0,92.7297248,0.3608,1.38
3478,Kepler-1997 b,2.28,5.82,660.0,26.7575866,0.1815,44.86
3479,Kepler-1998 b,0.6,0.156,1187.0,3.03267135,0.0405,468.31
3480,Kepler-1999 b,3.29,10.8,577.0,8.7396758,0.0713,26.17
3481,Kepler-20 b,1.773,9.7,1187.0,3.6961049,0.04565,331.0
3482,Kepler-20 c,2.894,11.1,828.0,10.8540774,0.0936,78.7
3483,Kepler-20 d,2.606,13.4,430.0,77.611455,0.3474,5.71
3484,Kepler-20 e,0.821,0.76,1004.0,6.0984882,0.0637,169.8
3485,Kepler-20 f,0.952,1.4,681.0,19.578328,0.1387,35.9
3486,Kepler-20 g,4.71,19.96,524.0,34.94,0.2055,
3487,Kepler-200 b,2.13,5.18,854.0,8.594805,0.08,159.069
3488,Kepler-200 c,1.59,3.15,806.0,10.222157,0.09,126.361
3489,Kepler-2000 b,2.73,7.9,530.0,6.383159135,0.0562,18.73
3490,Kepler-2000 c,1.57,3.09,359.0,20.6180348,0.1228,3.92
3491,Kepler-2001 b,1.04,1.12,1402.0,1.090011003,0.0197,911.28
3492,Kepler-2001 c,1.82,3.97,597.0,14.092583189,0.1084,30.1
3493,Kepler-201 b,2.46,6.62,683.0,25.672083,0.175,64.549
3494,Kepler-201 c,2.85,8.5,378.0,151.884058,0.573,6.033
3495,Kepler-202 b,1.63,3.29,802.0,4.069427,0.045,108.504
3496,Kepler-202 c,1.85,4.08,505.0,16.282493,0.113,17.07
3497,Kepler-203 b,2.57,7.13,1308.0,3.162697,0.043,668.215
3498,Kepler-203 c,2.47,749.9,1096.0,5.370647,0.061,329.788
3499,Kepler-203 d,1.44,33.9,855.0,11.32972,0.1,121.816
3500,Kepler-204 b,2.53,6.94,828.0,14.400974,0.117,79.703
3501,Kepler-204 c,1.79,3.86,683.0,25.660593,0.173,36.886
3502,Kepler-205 b,1.51,2.89,757.0,2.75564,0.032,102.562
3503,Kepler-205 c,1.64,3.33,389.0,20.306546,0.122,7.14
3504,Kepler-206 b,1.2,1.87,983.0,7.781987,0.078,192.273
3505,Kepler-206 c,1.77,3.78,825.0,13.137471,0.111,95.51
3506,Kepler-206 d,1.19,1.81,681.0,23.44281,0.163,44.17
3507,Kepler-207 b,1.57,3.09,1930.0,1.611865,0.029,4097.318
3508,Kepler-207 c,1.5,2.86,1556.0,3.071571,0.044,1742.715
3509,Kepler-207 d,3.31,11.0,1254.0,5.868075,0.068,732.604
3510,Kepler-208 b,1.63,3.29,1379.0,4.22864,0.054,639.576
3511,Kepler-208 c,1.39,2.51,1141.0,7.466623,0.079,300.165
3512,Kepler-208 d,1.2,1.87,999.0,11.131786,0.103,176.283
3513,Kepler-208 e,1.48,2.79,880.0,16.259458,0.132,106.345
3514,Kepler-209 b,2.26,5.73,668.0,16.087845,0.122,48.662
3515,Kepler-209 c,3.1,9.8,486.0,41.749882,0.231,13.637
3516,Kepler-21 b,1.639,7.5,2015.0,2.7858212,0.0434,2749.0
3517,Kepler-210 b,2.94,8.96,737.0,2.453234,0.032,122.139
3518,Kepler-210 c,3.62,12.8,497.0,7.972513,0.07,25.44
3519,Kepler-211 b,1.26,2.13,954.0,4.138575,0.048,158.188
3520,Kepler-211 c,1.29,18.3,841.0,6.04045,0.062,95.436
3521,Kepler-212 b,1.09,1.32,830.0,16.257582,0.133,133.866
3522,Kepler-212 c,2.74,7.95,664.0,31.805174,0.207,54.662
3523,Kepler-213 b,1.62,3.26,1326.0,2.46236,0.036,833.469
3524,Kepler-213 c,2.34,6.08,1060.0,4.822962,0.057,339.536
3525,Kepler-214 b,2.61,7.32,758.0,15.660544,0.13,196.402
3526,Kepler-214 c,2.13,5.18,619.0,28.7798,0.194,87.244
3527,Kepler-215 b,1.62,3.26,784.0,9.360672,0.084,105.073
3528,Kepler-215 c,1.77,3.78,675.0,14.667108,0.113,57.694
3529,Kepler-215 d,2.39,23.6,527.0,30.864423,0.185,21.404
3530,Kepler-215 e,1.75,3.71,405.0,68.16101,0.314,7.444
3531,Kepler-216 b,2.35,6.12,1069.0,7.693641,0.079,540.034
3532,Kepler-216 c,3.04,9.48,814.0,17.406669,0.136,182.057
3533,Kepler-217 b,2.23,5.6,1413.0,5.374943,0.065,1366.477
3534,Kepler-217 c,1.85,4.08,1208.0,8.586004,0.089,730.808
3535,Kepler-217 d,1.32,2.3,1574.0,3.88689525,0.0534,2099.752
3536,Kepler-218 b,1.48,2.79,1156.0,3.619337,0.046,460.656
3537,Kepler-218 c,3.14,10.0,500.0,44.699576,0.248,16.147
3538,Kepler-218 d,2.66,7.56,356.0,124.5244647,0.49884,4.118
3539,Kepler-219 b,2.95,9.01,1307.0,4.585512,0.057,456.732
3540,Kepler-219 c,3.58,12.5,766.0,22.714613,0.165,54.105
3541,Kepler-219 d,2.81,19.1,598.0,47.903645,0.272,20.01
3542,Kepler-22 b,2.1,9.1,279.0,289.863876,0.812,1.013
3543,Kepler-220 b,0.81,0.457,759.0,4.159807,0.046,105.001
3544,Kepler-220 c,1.57,3.09,586.0,9.034199,0.076,37.321
3545,Kepler-220 d,0.98,0.904,401.0,28.122397,0.163,8.208
3546,Kepler-220 e,1.33,2.33,341.0,45.902733,0.226,4.274
3547,Kepler-221 b,1.71,5.95575,1090.0,2.795906,0.037,308.885
3548,Kepler-221 c,2.93,9.3,860.0,5.690586,0.059,119.836
3549,Kepler-221 d,2.73,3.61,712.0,10.04156,0.087,56.293
3550,Kepler-221 e,2.63,7.86706,582.0,18.369917,0.13,25.156
3551,Kepler-222 b,3.16,10.1,1004.0,3.936981,0.048,206.769
3552,Kepler-222 c,4.64,19.4,734.0,10.08881,0.091,59.076
3553,Kepler-222 d,3.69,13.2,522.0,28.081912,0.18,15.087
3554,Kepler-223 b,2.99,7.4,1042.0,7.38449,0.07525,444.053
3555,Kepler-223 c,3.44,5.1,947.0,9.84564,0.09117,302.474
3556,Kepler-223 d,5.24,8.0,827.0,14.78869,0.11956,175.951
3557,Kepler-223 e,4.6,4.8,751.0,19.72567,0.14481,119.882
3558,Kepler-224 b,1.39,2.51,937.0,3.132924,0.038,201.489
3559,Kepler-224 c,3.12,9.91,758.0,5.925003,0.058,86.332
3560,Kepler-224 d,2.3,5.9,610.0,11.349393,0.089,36.293
3561,Kepler-224 e,1.97,4.54,517.0,18.643577,0.124,18.732
3562,Kepler-225 b,1.2,1.87,579.0,6.738975,0.056,38.883
3563,Kepler-225 c,1.84,4.04,412.0,18.794234,0.111,9.903
3564,Kepler-226 b,1.55,24.0,1018.0,3.940997,0.047,270.402
3565,Kepler-226 c,2.27,45.2,919.0,5.349555,0.058,180.513
3566,Kepler-226 d,1.22,1.98,800.0,8.109044,0.076,103.645
3567,Kepler-227 b,3.11,9.85,793.0,9.488015,0.09,104.641
3568,Kepler-227 c,3.04,9.48,443.0,54.418694,0.29,10.186
3569,Kepler-228 b,1.53,2.96,1360.0,2.566546,0.038,863.776
3570,Kepler-228 c,2.7,7.75,1160.0,4.134444,0.052,457.318
3571,Kepler-228 d,4.04,15.4,835.0,11.094286,0.101,122.778
3572,Kepler-229 b,2.2,5.48,823.0,6.252972,0.062,76.217
3573,Kepler-229 c,4.92,21.5,600.0,16.068638,0.117,21.637
3574,Kepler-229 d,3.85,14.2,439.0,41.194912,0.22,6.162
3575,Kepler-23 b,1.638,2.56,1157.0,7.1,0.07212,446.107
3576,Kepler-23 c,3.005,7.81,1008.0,10.74,0.09501,257.39
3577,Kepler-23 d,2.206,4.44,896.0,15.27,0.12012,161.038
3578,Kepler-230 b,4.26,16.8,506.0,32.625555,0.191,11.816
3579,Kepler-230 c,2.04,4.82,359.0,91.773242,0.38,2.976
3580,Kepler-231 b,1.73,35.4,488.0,10.065275,0.074,14.879
3581,Kepler-231 c,1.93,24.1,393.0,19.271566,0.114,6.267
3582,Kepler-232 b,3.08,9.69,1104.0,4.431222,0.054,410.583
3583,Kepler-232 c,3.83,14.0,806.0,11.379349,0.101,116.524
3584,Kepler-233 b,2.43,6.48,751.0,8.472382,0.077,85.131
3585,Kepler-233 c,2.71,7.8,390.0,60.418955,0.287,6.195
3586,Kepler-234 b,3.7,13.2,1420.0,2.711506,0.04,1007.716
3587,Kepler-234 c,3.51,12.1,1025.0,7.21205,0.077,273.304
3588,Kepler-235 b,2.23,5.6,731.0,3.340222,0.037,44.0
3589,Kepler-235 c,1.28,2.18,555.0,7.824904,0.065,14.2
3590,Kepler-235 d,2.05,4.86,401.0,20.060548,0.122,4.03
3591,Kepler-235 e,2.22,5.56,306.0,46.183669,0.213,1.33
3592,Kepler-236 b,1.57,3.09,469.0,8.295611,0.065,15.632
3593,Kepler-236 c,2.0,4.66,329.0,23.968127,0.132,3.802
3594,Kepler-237 b,1.41,2.57,823.0,4.715106,0.05,124.961
3595,Kepler-237 c,2.08,4.98,687.0,8.103636,0.071,60.642
3596,Kepler-238 b,1.73,3305.02,1642.0,2.090876,0.034,2500.588
3597,Kepler-238 c,2.39,152.522,1146.0,6.155557,0.069,592.298
3598,Kepler-238 d,3.07,23.1,888.0,13.233549,0.115,213.48
3599,Kepler-238 e,5.6,169.7,731.0,23.654,0.17286,98.461
3600,Kepler-238 f,2.0,13.5,568.0,50.447,0.28635,35.869
3601,Kepler-239 b,2.33,6.04,616.0,11.763051,0.095,34.746
3602,Kepler-239 c,2.51,6.85,366.0,56.228098,0.268,4.315
3603,Kepler-24 b,2.348,11.14,1050.0,8.14,0.08045,252.246
3604,Kepler-24 c,2.514,9.99,915.0,12.33,0.10612,144.827
3605,Kepler-24 d,1.67,293.959,1305.0,4.244384,0.051,601.895
3606,Kepler-24 e,2.78,26.2118,792.0,18.998355,0.138,81.506
3607,Kepler-240 b,1.37,2.45,864.0,4.144495,0.048,142.736
3608,Kepler-240 c,2.2,102.3,696.0,7.953528,0.074,59.838
3609,Kepler-241 b,2.33,6.04,562.0,12.718092,0.094,23.6
3610,Kepler-241 c,2.57,7.13,397.0,36.065978,0.189,5.88
3611,Kepler-242 b,2.61,7.32,742.0,8.20395,0.075,43.768
3612,Kepler-242 c,2.0,4.66,613.0,14.496481,0.109,20.498
3613,Kepler-243 b,2.45,6.57,850.0,5.715442,0.062,115.505
3614,Kepler-243 c,1.99,4.62,559.0,20.026218,0.142,21.72
3615,Kepler-244 b,2.76,8.05,1038.0,4.311792,0.05,242.471
3616,Kepler-244 c,2.05,4.86,791.0,9.767292,0.087,81.574
3617,Kepler-244 d,2.31,15.2,622.0,20.050401,0.14,31.267
3618,Kepler-245 b,2.57,146.78,753.0,7.49019,0.071,77.749
3619,Kepler-245 c,2.18,26.7,568.0,17.460812,0.124,25.152
3620,Kepler-245 d,3.03,21.6,445.0,36.277108,0.202,9.492
3621,Kepler-245 e,1.75,1806.36,998.0,3.219821056,0.04053,240.151
3622,Kepler-246 b,2.34,6.08,896.0,4.60182,0.052,141.613
3623,Kepler-246 c,1.5,2.86,667.0,11.187161,0.095,43.208
3624,Kepler-247 b,1.64,3.33,970.0,3.33616,0.042,216.111
3625,Kepler-247 c,4.09,15.7,686.0,9.439452,0.084,53.899
3626,Kepler-247 d,3.94,14.7,530.0,20.477912,0.14,19.21
3627,Kepler-248 b,3.02,9.38,819.0,6.308205,0.066,79.311
3628,Kepler-248 c,4.07,15.6,598.0,16.239494,0.123,22.459
3629,Kepler-249 b,1.09,1.32,554.0,3.306539,0.035,24.26
3630,Kepler-249 c,1.51,2.89,429.0,7.113702,0.058,12.529
3631,Kepler-249 d,1.57,3.09,332.0,15.368459,0.097,4.474
3632,Kepler-25 b,2.748,8.7,1185.0,6.238297,0.0695,542.96
3633,Kepler-25 c,5.217,15.2,934.0,12.7207,0.1117,210.172
3634,Kepler-25 d,10.0,71.9,,122.4,0.4164221832,
3635,Kepler-250 b,1.13,1.51,938.0,4.148141,0.048,148.103
3636,Kepler-250 c,2.28,5.82,782.0,7.156804,0.069,71.499
3637,Kepler-250 d,2.18,5.39,579.0,17.648312,0.127,21.463
3638,Kepler-251 b,1.33,2.33,990.0,4.790936,0.053,203.169
3639,Kepler-251 c,2.77,8.1,655.0,16.514043,0.122,38.953
3640,Kepler-251 d,2.77,8.1,536.0,30.133001,0.182,17.477
3641,Kepler-251 e,2.77,8.1,360.0,99.640161,0.404,3.548
3642,Kepler-252 b,1.23,2.04,587.0,6.668391,0.058,39.264
3643,Kepler-252 c,2.15,5.27,499.0,10.848463,0.08,20.507
3644,Kepler-253 b,1.63,3.29,949.0,3.783986,0.046,194.346
3645,Kepler-253 c,2.65,7.51,680.0,10.281951,0.089,51.273
3646,Kepler-253 d,3.17,10.2,563.0,18.119869,0.13,24.084
3647,Kepler-254 b,3.87,14.3,1013.0,5.826662,0.064,184.341
3648,Kepler-254 c,2.15,3.2,787.0,12.412183,0.105,67.225
3649,Kepler-254 d,2.5,6.8,686.0,18.746477,0.139,38.844
3650,Kepler-255 b,1.55,3.02,971.0,5.714606,0.063,174.395
3651,Kepler-255 c,2.99,9.22,807.0,9.946047,0.092,83.264
3652,Kepler-255 d,1.32,2.3,1710.0,1.045622658,0.0192,1686.09
3653,Kepler-256 b,1.59,3.15,1681.0,1.620493,0.027,1225.934
3654,Kepler-256 c,2.15,5.27,1315.0,3.38802,0.045,457.066
3655,Kepler-256 d,2.48,6.71,1097.0,5.839172,0.064,221.1
3656,Kepler-256 e,2.35,6.12,897.0,10.681572,0.096,98.9
3657,Kepler-257 b,2.61,7.32,1237.0,2.382667,0.034,343.6
3658,Kepler-257 c,5.41,25.2,881.0,6.581484,0.066,88.6
3659,Kepler-257 d,4.95,21.7,567.0,24.664551,0.16,15.2
3660,Kepler-258 b,4.06,15.5,642.0,13.19722,0.103,27.791
3661,Kepler-258 c,3.61,12.7,470.0,33.653079,0.193,7.985
3662,Kepler-259 b,2.8,8.25,879.0,8.115317,0.079,113.451
3663,Kepler-259 c,2.7,7.75,530.0,36.924931,0.217,15.054
3664,Kepler-26 b,2.78,5.12,431.0,12.28,0.08551,7.6
3665,Kepler-26 c,2.72,6.2,385.0,17.2559,0.10725,4.82
3666,Kepler-26 d,1.07,1.24,652.0,3.543919,0.039,31.79
3667,Kepler-26 e,2.41,6.39,276.0,46.827915,0.22,1.753
3668,Kepler-260 b,2.01,4.7,782.0,8.187399,0.075,132.134
3669,Kepler-260 c,1.74,3.68,372.0,76.050178,0.332,6.775
3670,Kepler-261 b,2.18,5.39,672.0,10.381227,0.088,45.779
3671,Kepler-261 c,2.0,4.66,505.0,24.570858,0.156,14.512
3672,Kepler-262 b,1.36,2.42,734.0,13.060855,0.108,50.169
3673,Kepler-262 c,1.64,3.33,618.0,21.853722,0.152,25.26
3674,Kepler-263 b,2.67,7.61,548.0,16.568087,0.12,24.308
3675,Kepler-263 c,2.47,6.66,386.0,47.332773,0.242,5.994
3676,Kepler-264 b,3.33,11.1,772.0,40.806231,0.249,79.478
3677,Kepler-264 c,2.83,8.4,511.0,140.101261,0.566,15.347
3678,Kepler-265 b,1.86,4.12,1022.0,6.846262,0.069,220.328
3679,Kepler-265 c,2.63,7.41,755.0,17.028937,0.127,65.359
3680,Kepler-265 d,2.49,6.76,554.0,43.130617,0.236,18.941
3681,Kepler-265 e,2.59,7.22,476.0,67.831024,0.319,10.354
3682,Kepler-266 b,2.48,6.71,1066.0,6.61833,0.071,230.403
3683,Kepler-266 c,3.89,14.4,421.0,107.723601,0.457,5.592
3684,Kepler-267 b,1.98,37.9,615.0,3.353728,0.037,45.843
3685,Kepler-267 c,2.13,5.18,484.0,6.87745,0.06,17.583
3686,Kepler-267 d,2.27,5.77,301.0,28.464515,0.154,2.647
3687,Kepler-268 b,2.55,7.04,695.0,25.934138,0.18,64.933
3688,Kepler-268 c,3.38,11.4,471.0,83.446393,0.391,13.662
3689,Kepler-269 b,2.47,6.66,1007.0,5.326718,0.061,604.9
3690,Kepler-269 c,1.69,3.5,875.0,8.127899,0.081,342.6
3691,Kepler-27 b,4.0,2895.31,610.0,15.3348,0.118,28.681
3692,Kepler-27 c,4.9,4385.87,481.0,31.3309,0.191,11.067
3693,Kepler-27 d,2.7061946,7.78,810.0,6.546289921,0.06578,88.2
3694,Kepler-270 b,2.01,4.7,984.0,11.476094,0.107,178.362
3695,Kepler-270 c,1.77,3.78,756.0,25.262887,0.18,62.241
3696,Kepler-271 b,1.23,2.04,759.0,10.43547805,0.08784,75.957
3697,Kepler-271 c,0.95,0.809,850.0,7.41086267,0.06993,119.631
3698,Kepler-271 d,0.66,0.219,954.0,5.24972541,0.05554,189.343
3699,Kepler-272 b,1.43,78.0,1200.0,2.971353,0.038,801.741
3700,Kepler-272 c,1.79,97.8,947.0,6.057342,0.061,310.76
3701,Kepler-272 d,2.25,5.69,777.0,10.937304,0.091,141.135
3702,Kepler-273 b,1.5,2.86,1209.0,2.936532,0.037,285.636
3703,Kepler-273 c,1.98,4.58,865.0,8.014927,0.073,74.887
3704,Kepler-274 b,1.54,2.99,961.0,11.634788,0.101,147.812
3705,Kepler-274 c,1.84,4.04,678.0,33.197861,0.204,36.518
3706,Kepler-275 b,2.34,6.08,1015.0,10.300682,0.098,266.3
3707,Kepler-275 c,3.38,11.4,875.0,16.088134,0.132,146.5
3708,Kepler-275 d,3.33,11.1,671.0,35.676062,0.224,50.7
3709,Kepler-276 b,2.87,731.209,739.0,14.12841,0.119,58.586
3710,Kepler-276 c,2.9,16.6,563.0,31.884,0.18619,19.793
3711,Kepler-276 d,2.8,16.3,489.0,48.648,0.24666,11.274
3712,Kepler-277 b,2.92,87.3,964.0,17.324,0.14168,198.245
3713,Kepler-277 c,3.36,64.2,778.0,33.006,0.21781,83.898
3714,Kepler-278 b,3.955,56.0,586.0,30.1556,0.202,110.0
3715,Kepler-278 c,3.268,34.9,492.0,51.111,0.287,54.3
3716,Kepler-279 b,3.62,4180.93,1104.0,12.309681,0.112,249.021
3717,Kepler-279 c,4.3,49.4,774.0,35.736,0.2236,60.157
3718,Kepler-279 d,3.1,37.5,574.0,54.414,0.2901,35.739
3719,Kepler-279 e,4.13,56.0,552.0,98.3531,0.439,21.96
3720,Kepler-28 b,1.959,1.63,585.0,5.91,0.05687,62.577
3721,Kepler-28 c,1.857,2.06,509.0,8.99,0.07519,35.898
3722,Kepler-280 b,1.45,2.7,1425.0,2.139542,0.032,821.894
3723,Kepler-280 c,2.01,4.7,1088.0,4.807091,0.056,279.085
3724,Kepler-281 b,2.82,324.0,694.0,14.646008,0.117,118.246
3725,Kepler-281 c,5.31,161.124,513.0,36.337373,0.215,35.203
3726,Kepler-281 d,5.93747806,654.0,321.0,148.2720032,0.5456,2.51
3727,Kepler-282 b,1.01,1.01,817.0,9.220524,0.082,195.935
3728,Kepler-282 c,1.2,1.87,717.0,13.638723,0.106,116.117
3729,Kepler-282 d,2.46,61.0,588.0,24.806,0.15837,52.348
3730,Kepler-282 e,3.1,56.2,484.0,44.347,0.23332,24.114
3731,Kepler-283 b,2.13,5.18,488.0,11.008151,0.082,16.26
3732,Kepler-283 c,1.82,3.97,240.0,92.743711,0.341,0.949
3733,Kepler-284 b,2.24,5.65,686.0,12.699149,0.104,38.366
3734,Kepler-284 c,2.61,7.32,478.0,37.514456,0.213,9.042
3735,Kepler-285 b,1.34,2.36,1131.0,2.633867,0.036,428.407
3736,Kepler-285 c,1.12,1.46,851.0,6.186676,0.064,137.068
3737,Kepler-286 b,1.24,2.07,1367.0,1.796302,0.027,850.1
3738,Kepler-286 c,1.37,2.45,1098.0,3.468095,0.042,353.0
3739,Kepler-286 d,1.33,2.33,919.0,5.914323,0.061,173.9
3740,Kepler-286 e,1.77,3.78,539.0,29.221289,0.176,20.6
3741,Kepler-287 b,2.33,83.0,667.0,20.342199,0.145,35.75
3742,Kepler-287 c,3.26,66.0,513.0,44.851896,0.246,12.457
3743,Kepler-288 b,1.67,3.43,1197.0,6.097326,0.065,247.301
3744,Kepler-288 c,2.85,8.5,815.0,19.305772,0.14,53.148
3745,Kepler-288 d,2.67,7.61,570.0,56.633742,0.287,12.659
3746,Kepler-289 b,2.49,3.7,607.0,34.5383,0.21183,27.371
3747,Kepler-289 c,11.23,157.18,394.0,125.8723,0.50155,4.882
3748,Kepler-289 d,3.03,5.33,,66.0282,0.33,
3749,Kepler-289 e,2.94,17.4,286.0,330.0716,0.9342,1.58
3750,Kepler-29 b,2.55,5.0,777.0,10.33974,0.08482,55.9
3751,Kepler-29 c,2.34,4.5,715.0,13.28613,0.10027,34.4
3752,Kepler-290 b,2.25,5.69,594.0,14.589347,0.11,22.637
